,phrase,intents
2570,Anything to do tomorrow in Orlando,get_event
2571,What's the distance between Auburn and Birmingham,get_distance
2572,Are there any construction zones on route 90 between Erie Pa and Toledo Ohio? How long will it take me to drive that route?,"combine,get_info_traffic,get_estimated_duration"
2573,What's going on in Louisville Saturday night,get_event
2574,is there any traffic from here to my house,"get_info_traffic,get_location,get_location_home"
2575,what can i do tonight,get_event
2576,Is Main St in Ann Arbor congested,"get_info_traffic,get_location"
2577,"Tell me the miles to get to Columbus, OH.",get_distance
2578,Baby friendly events this weekend,get_event
2579,What is the fastest route to Laramie,get_directions
2580,when should i leave for detroit for the least traffic,get_estimated_departure
2581,What's the duration of a trip to Scotch Plains assuming heavy traffic?,get_estimated_duration
2582,Tell me the quickest route to get to Romeo leaving now and what is the best route,get_directions
2583,Will I make it to work by 10 AM if I left right now?,"get_estimated_arrival,get_location_work"
2584,Get the time to Amherst on local route.,get_estimated_duration
2585,The model casting call is too far from me,unsupported
2586,Can i expect at delay in traffic on my way home,"get_info_traffic,get_location_home"
2587,How long will it take me to get from Downtown to Loyola while the Chicago Marathon is going on?,get_estimated_duration
2588,What is the shortest route from Washington to Montana,get_directions
2589,Family events in Hollywood this weekend,get_event
2590,Things to do in Burbank this week,get_event
2591,Is there any flooding on my route home?,"get_info_road_condition,get_location_home"
2592,"How is the traffic in Batavia, NY right now",get_info_traffic
2593,Things to do in Kansas City this weekend,get_event
2594,if the meeting starts at 9 am what time will i have to leave my mom;s home,"get_estimated_departure,get_event,get_location_home"
2595,Were there any accidents,get_info_traffic
2596,Anything exciting in my neighborhood this weekend,"get_event,get_location_home"
2597,when is the annual locust grove community yard sale,get_event
2598,what is the traffic like on my route to work,"get_info_traffic,get_location_work"
2599,Is traffic heavy on Main street,get_info_traffic
2600,is the traffic in toronto worse than philadephia,unsupported_navigation
2601,"What is the traffic like between Waltham, MA and Amherst, MA",get_info_traffic
2602,how far is Rome from London,get_distance
2603,How long was Eisenhower in office,unsupported
2604,What's the traffic going to be like in an hour,get_info_traffic
2605,What does the singles nightlife look like today,get_event
2606,how many miles to california,get_distance
2607,Is traffic heavy near Los Angeles,"get_info_traffic,get_location"
2608,How long does it take to drive to San Diego?,get_estimated_duration
2609,What are things to do in Epcot with family on New Year's eve,"get_event,get_location"
2610,How long will my drive to school be,"get_estimated_duration,get_location_school"
2611,How much time do I need to allow to get home,"get_estimated_duration,get_location_home"
2612,Any construction delays,get_info_traffic
2613,what is the best way to go to progressive field,"get_directions,get_location"
2614,maple syrup festivals near me,"get_event,get_location"
2615,Is it quicker to take the bus or go by car to the museum down town this afternoon?,unsupported_navigation
2616,where is the nearest exit,unsupported_navigation
2617,Concerts at the Hard Rock Casino next month in Biloxi,"get_event,get_location"
2618,is there any gas station on road 50 to ismaelia?,get_info_route
2619,HOW LONG WILL MY DRIVE BE HOME,"get_estimated_duration,get_location_home"
2620,concerts in Auburn Hills this weekend,get_event
2621,can i get to Nasr City by 7pm with the current traffic condition?,get_estimated_arrival
2622,I need traffic information,get_info_traffic
2623,traffic in washington dc,get_info_traffic
2624,Anything happening this weekend,get_event
2625,are there any concerts on Thursday night,get_event
2626,Can I make it to my 6 pm meeting if I leave now and don't take I-65?,"get_estimated_arrival,get_event"
2627,Is their an E-Sports Lounge near me,unsupported
2628,traffic update please,get_info_traffic
2629,how long does it take to drive from house to school,"get_estimated_duration,get_location_home,get_location_school"
2630,Are there any parades in my area this weekend,"get_event,get_location"
2631,"How long will it take me to get from Panama City, FL to Atlanta",get_estimated_duration
2632,Directions to the skating rink near the airport?,"get_directions,get_location,get_location"
2633,Local wine tasting events,get_event
2634,Where is the accident ahead,"get_info_traffic,get_location"
2635,Are there any road closures causing traffic on my way to work,"get_info_traffic,get_location_work"
2636,is Beyonce performing this holidays,get_event
2637,Get the time to Keelung using Expressway 1,get_estimated_duration
2638,Music Concerts in Minneapolis,get_event
2639,Leaving at 4 am will get me to the train station at what time?,"get_estimated_arrival,get_location"
2640,How long before I reach home,"get_estimated_duration,get_location_home"
2641,Concerts for children near me,"get_event,get_location"
2642,"If I leave here at 3 pm, when will I get to Cincinnati?","get_estimated_arrival,get_location"
2643,where is the least amount of traffic,get_info_traffic
2644,Springfest in ocean City md next week,get_event
2645,"Tell me traffic route in Lake George, NY",get_info_traffic
2646,Applebee's open after 11pm in Greenville,unsupported
2647,Chicago average wait time at a light,unsupported_navigation
2648,How many Libras desire a career change?,unsupported
2649,"traveling to Portland, what's some free events for the Holidays next week",get_event
2650,How long will it take to drive to Chicago with current traffic conditions,get_estimated_duration
2651,How far is San Francisco from Berkeley,get_distance
2652,why aren't we moving on the freeway,"get_info_traffic,get_location"
2653,When is the All Souls Procession next year,get_event
2654,Are there traffic problems today,get_info_traffic
2655,Lincoln Zoo holiday events this weekend,"get_event,get_location"
2656,I need to know what traffic is like in Portland,get_info_traffic
2657,I want tickets to the KLOVE Christmas Tour,unsupported_event
2658,At what time would I arrive if I left now to go to work via the 405?,"get_estimated_arrival,get_location_work"
2659,How long will it take me to drive to Milwaukee from my house,"get_estimated_duration,get_location_home"
2660,Will it take longer to get to Houston on a bus or taxi from Conroe Texas on Friday?,unsupported_navigation
2661,Christmas program events this weekend,get_event
2662,is the weather bad going to the park,"get_info_road_condition,get_location"
2663,What is the traffic forecast for tomorrow for NYC,get_info_traffic
2664,What's the next music festival happening in Oregon,get_event
2665,Please send a Happy Birthday text to all my friends who have birthdays this week.,unsupported
2666,How long will it take me to drive from Dallas to Fort Worth,get_estimated_duration
2667,WHAT TIME DOES THE BEER FESTIVAL START THIS WEEKEND IN GRAND RAPIDS,get_event
2668,Take me to the closest forest preserve,"get_directions,get_location"
2669,Garth brooks concerts next month,get_event
2670,Get the time from ShinKong Mitsukoshi to Taichung Train Station.,"get_estimated_duration,get_location,get_location"
2671,Traffic updates for today,get_info_traffic
2672,Is Dunkin Donuts open 24 hours in Liverpool,unsupported_event
2673,"is there a bike lane in South Beach, Miami?",unsupported_navigation
2674,"Painting parties in Reno, Nevada",get_event
2675,the fastest route home,"get_directions,get_location_home"
2676,Traffic alerts and updates,get_info_traffic
2677,when is locust groves christmas parade,get_event
2678,Is the traffic heavy,get_info_traffic
2679,What's happening in Baltimore tonight,get_event
2680,Are any Ice Skating Shows scheduled for Philadelphia,get_event
2681,How far is the nearest Hospital,"get_distance,get_location"
2682,Is traffic good or bad,get_info_traffic
2683,Where and when is the next Celine Deon concert,get_event
2684,Free things to do in New York City this weekend,get_event
2685,How far is Phoenix from LA,get_distance
2686,How is traffic in Las Vegas Boulevard?,get_info_traffic
2687,How much are door passes for Brady Theater,unsupported_event
