,phrase,intents
1541,i hate to do this but can we reschedule for the morning also i have a family member that would like to join organization1 as well is there a discount for bringing someone on board,"['promo_info', 'schedule_call_day_n_time']"
1542,i shouldn't owe anythingi was told you guy were going too do something that was was 1900 and wouldn't charge me anything more until i decided weather too use your services more just how much do you think i owe i'm available after 430thanks,"['owes_nothing', 'schedule_call_day_n_time']"
1543,i had an account with you you sent challenge letters to everyone including a company i had set up a payment plan with,"['existing_customer_issue', 'already_customer']"
1544,hey you organization1 will probably be getting a third payment out of my checking account you are probably gonna probably be taking out you 2nd payment of money1 you still haven't shown me a house to buy ,"['greeting', 'about_billing', 'existing_customer_issue']"
1545,i don't have time sorry i'm tired of playing the credit games so i'm just gonna live out the rest of my life not worrying about it,"['not_interested', 'delay_day', 'apology']"
1546,ive got another collection i need to get rid of or help with payment options i will not be able to pay until date1 can we talk then please,"['delay_finances', 'existing_customer_issue', 'schedule_call_day_n_time']"
1547,i appreciate you guys reaching out to me still living from payday to payday at this time i will come back when things get better,"['delay_finances', 'courtesy_or_statement', 'delay_conditional']"
1548,that's fine but if it costs money i am broke right now there is one thing the name name1 or something like that i don't know how at got thereyou can remove her and any or any other person related to her thanks ,"['cancel_account', 'courtesy_or_statement', 'confirmation', 'needs_income']"
1549,not even close according to credit reports i get its a little over 400 and i can't afford to pay you for a 200 point drop,"['credit_history', 'needs_income']"
1550,sir i have six tractor to get done by eight o'clock tomorrow morning mail people supposed to had all done it was supposed been here this morning how many more people do i have to pay before i get my stuff can you please tell me because i am very confused and getting upset and if it sounds like i getting harsh i am sorry for it but i get this way because i got told one thing and something else comes up,"['existing_customer_issue', 'misunderstood', 'delay_day']"
1551,i got all your text and calls i will reach out to y'all when i can afford to start my payments back up,"['delay_finances', 'confirmation']"
1552,i spent money1 on you guys service and nothing change you guys keep stealing money and do nothing,"['dissatisfied_customer', 'existing_customer_issue']"
1553,i shouldn't be getting any charges from yall since i canceled my request the same day i called and inquired i paid off the 2 items on my credit and am in the process of buying a home please make sure i am not being charged for your services,"['owes_nothing', 'credit_history', 'cancel_account']"
1554,you guys have to give me about my money find my credit don't fix nothing going on with my credit and i pay you guys a lot of money if i don't get my money back going to take you guys to court i need all my money that i pay you guys for my credit no good,"['dissatisfied_customer', 'existing_customer_issue']"
