,phrase,intents
774,hello name1 i was speaking with name2 before christmas we've been a little busy with the holidays and roof replacement is name2 no longer handling my inquiry what was the last amount she quoted me i think it was 1084 but i'm not sure,"transfer_success,greeting,send_quote"
775,so why would your people tell me it's a requirement even after i said i would pay for the equipment up front,"misunderstood,buy_equipment"
776,i think we'll pass and go with a system from ring with initial startup costs of over 600 vivint is a bit much,"cost_too_high,chose_competitor"
777,i'm no longer interested in the system if you could remove my number from the call or text log that would be appreciated thank you,"dnc,not_interested"
778,sorry no longer at this time the smart home package and monthly service is more than what i pay now my current adt system is paid off and only pay money1 for service unless you can beat that price it's probably not worth the time to discuss looking to reduce costs,"future_interest,cost_too_high,cost_demand,needs_income,apology"
779,hi name1 i've already spoken to someone and as well as my husband has too we are still locked in our contact with adt for 23 more months if you can help us get out of it and pay a huge fee then will are more than happy to go with vivint believe me we want to,"transfer_success,greeting,is_interested,in_contract"
780,i was interested but your pricing is so deceiving it's too hard to understand how much it will actually cost,"what_does_it_cost,is_interested"
781,i don't have a system now but don't move in to my new home for another month and want to wait until i'm moved in to see what features i want from organization1 name1 gave me lots of info and pricing and now we're just waiting on closing and the move,"transfer_success,is_interested,delay_new_house"
782,hi name1 please tell me how much it would cost for 15 entered point and 2 motion detector and monitoring,"specific_equipment_cost,greeting"
783,someone was supposed to email me a couple quotes on pricing for door bell cam and 56 window and 3 exterior doors never got the quote emailaddress1,"send_info,specific_equipment_cost,send_quote"
784,i do not qualify for that but i could do ssi please do not call me back unless you can qualify me for ssi,"dnc,not_eligible"
