,phrase,intents
793,never i am not name1 you have the wrong number stop calling me and delete my number from call list,"['dnc', 'wrong_number']"
794,okay great previously they offered me 4 months of free monitoring and a door camera for free is this offer still on the table,"['promo_info', 'confirmation']"
795,i don't have time for a call right now i clicked on an ad that said free installation and free service for 6 months can i get that or no,"['promo_info', 'free_install', 'delay_hours']"
796,i spoke with a occupation1 i'm not comfortable giving my ssn and date of birth without a price first at least an estimate,"['transfer_success', 'send_quote']"
797,no i'm at work if you can give me a ball park figure for front doorover the garageone side of the house,"['negation', 'delay_work', 'home_specifications']"
798,hi i see that my quote is money1 a month is that the best you can do i'm deciding between you and 2 other companies today,"['promo_info', 'delay_evaluating', 'greeting']"
799,hi can i call sometime this afternoon i need an installation for the back door sensor and information on the sensors that are active in my home,"['existing_system', 'schedule_call_day_n_time', 'greeting', 'specific_equipment_cost']"
800,good morning name1 the prices at vivint are pretty high if you can meet me at my number i would sign up with you right now and schedule installation for tomorrow,"['cost_demand', 'greeting']"
801,i don't need to speak with anyone im not interested in your service i love the ideal of no monthly payments,"['not_interested', 'cost_too_high']"
802,i think we'll pass and go with a system from ring with initial startup costs of over 600 vivint is a bit much,"['cost_too_high', 'chose_competitor']"
803,i will let me know if you have any promotions that would help with the cost i know i saw previously that they were doing a free camera i also saw a free thermostat,"['promo_info', 'confirmation']"
804,everytime u guys call u hang up i have several things to do today do u have a number i can call when i am free,"['agent_contact_info', 'system_error']"
805,no thank you i spoke over the phone with a vivint rep and way too expensive i have 5 cams and a doorbell cam and door sensors with current adt i only pay 45 per month i'll stay w what i have please remove me from your contacts thanks,"['cost_too_high', 'transfer_success', 'not_interested', 'chose_competitor', 'dnc']"
806,how do you know could not get me the pricing you neber told me a proce for 5 windows 3 doors that is all i need,"['misunderstood', 'specific_equipment_cost']"
807,it will be later because we will put our house on the market as soon as we find a house to purchase all contact your once,"['delay_conditional', 'delay_new_house']"
808,i would love to have all this automation and vivint sounds awesome but we can't afford it the vivint equipment cost is too high we already paid for equipment once and we don't want to pay again so we're looking for a company that can use our equipment,"['cost_too_high', 'equipment_compatible', 'needs_income', 'is_interested']"
809,i'd like to talk at 6pm with my girlfriend joining is there a number i can call to get a 3 way conversation going,"['agent_contact_info', 'schedule_call_day_n_time']"
810,i can call name1 today at phonenumber1 if that's fine with yall and what's the best number i can call,"['agent_contact_info', 'schedule_call_day_n_time']"
811,i currently have a contract with organization1 that doesn't expire for two more years so not interested,"['future_interest', 'in_contract']"
812,we have a vivente security system already installed in our home it was in the hole when we purchased it last year we are interested in activating it and starting a new account i do not know what your company offers a security cost us,"['existing_system', 'what_does_it_cost', 'is_interested']"
