,phrase,intents
1896,"explain the restriction ap 57 , please show me the return flight number from toronto to st. petersburg and what is the cost of limousine service in philadelphia","atis_abbreviation,atis_flight_no,atis_ground_fare"
1897,how many flights does continental airlines have with a class of service code f,atis_quantity
1898,what does us stand for and also could you please give me the round trip fare from denver to atlanta,"atis_abbreviation,atis_airfare"
1899,houston airports and please show me the return flight number from toronto to st. petersburg,"atis_airport,atis_flight_no"
1900,"how many seats in a 72s , show me the cheapest fare in the database and how much does the limousine service cost within pittsburgh","atis_capacity,atis_cheapest,atis_ground_fare"
1901,what is bur and then show me the cheapest fare in the database,"atis_abbreviation,atis_cheapest"
1902,"how far is the airport from san francisco , all flights leaving washington dc to san francisco that are first class and also what are the restrictions on the cheapest one way fare between boston and oakland","atis_distance,atis_flight,atis_restriction"
1903,how many united flights are there from san francisco please,atis_quantity
1904,"what does hou mean , what are the cities that american airlines serves and also what are my meal options from boston to denver","atis_abbreviation,atis_city,atis_meal"
1905,what airplane types fly from pittsburgh to baltimore and show me city served both by nationair and canadian airlines international,"atis_aircraft,atis_city"
1906,"show me the cheapest fare in the database , and how can i get to the boston airport from downtown boston and also what types of meals are available","atis_cheapest,atis_ground_service,atis_meal"
1907,what united airlines first class airfare flights are available from denver to baltimore on july three,atis_airfare
1908,i would like to book a flight that goes from memphis to las vegas,atis_flight
1909,where is lester pearson airport and how much does the limousine service cost within pittsburgh,"atis_city,atis_ground_fare"
1910,define airline hp and then is there a meal on delta flight 852 from san francisco to dallas fort worth,"atis_airline,atis_meal"
1911,"what cities are served by canadian airlines international , show me boston ground transportation and then how many flights does each airline have with first class service","atis_city,atis_ground_service,atis_quantity"
1912,what is fare code q and also where is mco,"atis_abbreviation,atis_city"
1913,what type of aircraft leaves from boston to washington dc at 9 am during a weekday and also how do i get from the airport to downtown in tacoma,"atis_aircraft,atis_flight"
1914,give me a list of airports in baltimore and then information on american airlines flight from washington to philadelphia,"atis_airport,atis_flight"
1915,give me a list of airports in baltimore and also please list ground transport in san francisco,"atis_airport,atis_ground_service"
1916,airlines that fly to miami from new york on friday and what are the restrictions on the cheapest one way fare between boston and oakland,"atis_airline,atis_restriction"
1917,"show me the one way fares from san diego to miami nonstop , flight numbers from minneapolis to long beach on june twenty six and how many delta flights leave from washington","atis_airfare,atis_flight_no,atis_quantity"
1918,what type of aircraft leaving after 2 pm from boston to oakland and what cities does continental service,"atis_aircraft,atis_city"
1919,what is mco and do i get a meal on the atlanta to bwi flight eastern 210,"atis_abbreviation,atis_meal"
1920,show me the cheapest fare in the database and also now i'd like to see flights from detroit to st. petersburg on the next tuesday,"atis_cheapest,atis_flight"
1921,"how much is a round trip fare from memphis to seattle , what is the distance from la guardia to new york's downtown and also what flights are there from baltimore to newark","atis_airfare,atis_distance,atis_flight"
1922,show me airports near washington dc and how long does it take to get from denver to oakland,"atis_airport,atis_distance"
1923,what kind of airline is flight ua 281 from boston to denver and where is general mitchell international located,"atis_airline,atis_city"
1924,how far is it from orlando airport to orlando and then please show me the return flight number from toronto to st. petersburg,"atis_distance,atis_flight_no"
1925,how long does it take to get from kansas city to st. paul and please list the prices for a rental car in pittsburgh,"atis_distance,atis_ground_fare"
1926,what type of aircraft leaves from boston to washington dc at 9 am and are there any other cities that i can fly from boston to dallas through that i can get a flight earlier than 1017 in the morning,"atis_aircraft,atis_city"
1927,what airplane types fly from pittsburgh to baltimore,atis_aircraft
1928,what are the cities that american airlines serves and also flights from indianapolis to seattle,"atis_city,atis_flight"
1929,what is the cheapest one way fare from any city to another,atis_airfare
1930,now i'd like a schedule for the flights on tuesday morning from oakland no from dallas fort worth to atlanta and also how many first class flights does united have leaving from all cities today,"atis_flight_time,atis_quantity"
